id,name,artists,album,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3JpqWZHvkCGaS2cGXJ4uvh,Adada Adada,D. Imman | Sriram Parthasarathy,Veera Sivaji (Original Motion Picture Soundtrack),2016,30,0.464,0.907,0,-4.503,0,0.0518,0.282,2.62e-06,0.156,0.618,173.831,247042,4
42oIX5TcLNnOh0XhCgDmyt,Sandakari Neethan,Vivek - Mervin | Anirudh Ravichander,Sanga Thamizhan (Original Motion Picture Soundtrack),2019,48,0.349,0.657,7,-6.595,1,0.0808,0.324,0.0,0.387,0.436,62.927,250000,4
2SPOiBNBMVBbF3qFwRmZhB,Nevermind  Never Mine,Cannons | ,In a Heartbeat,2018,46,0.704,0.653,5,-7.665,1,0.0338,0.0727,5.49e-05,0.127,0.567,110.058,209455,4
17hkyu1PIImGaDgH8LhUQI,Emotions,1Huntxr | ,Emotions,2021,42,0.634,0.616,9,-8.223,0,0.0543,0.019,0.000351,0.103,0.414,130.923,179734,4
5p7vTcjBpg7D1fHXo28Ci7,Mon homme,Céline Dion | ,1 fille & 4 types,2003,27,0.582,0.311,2,-9.455,1,0.0289,0.731,6.76e-06,0.117,0.0683,112.052,200493,4
322xF47eamMLy7tFWtJHzF,Un Mela Aasadhaan,G. V. Prakash | Dhanush,Aayirathil Oruvan (Original Motion Picture Soundtrack),2009,66,0.732,0.563,10,-10.155,0,0.128,0.191,0.000141,0.0759,0.563,169.943,271747,4
3bP47tw8MOgtrwdO1iahVl,To Be With You,Mr. Big | ,Big  Bigger  Biggest! The Best Of Mr. Big,1996,59,0.693,0.408,4,-7.999,1,0.0442,0.346,0.0,0.146,0.479,83.646,207200,4
5W8HXMOMLtXLz0RGKUtnlZ,Last One Standing (feat. Polo G  Mozzy & Eminem) - From Venom: Let There Be Carnage,Skylar Grey | Polo G,Last One Standing (feat. Polo G  Mozzy & Eminem) [From Venom: Let There Be Carnage],2021,70,0.664,0.692,1,-4.128,0,0.127,0.237,0.0,0.0798,0.233,154.924,257369,4
27Q0lsG2b9ESRSSJYPhxzp,I Always Get What I Want,Avril Lavigne | ,Under My Skin,2004,43,0.61,0.914,9,-2.707,1,0.128,0.00417,0.0,0.0771,0.784,90.767,151413,4
2LbLm24zFdRqFqRNhorfOO,Monster Mash,Goofy | ,Mickey's Monster Bash,2000,62,0.731,0.572,7,-13.18,1,0.354,0.637,0.0,0.0596,0.917,136.949,168040,4
2E43WFS4rRc09za2r2GmZl,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy | ,Save Rock And Roll,2013,78,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,4
5ynoU0jdMWUVoTdr7Dx4Hk,Smile Jamaica - Single Version,Bob Marley & The Wailers | ,Kaya,1978,45,0.687,0.465,11,-7.472,0,0.261,0.000744,0.0,0.0621,0.671,145.09,303760,4
223nGEUNju5yfso1v5MXNk,Anu Vidhaiththa Boomiyile,Shankar-Ehsaan-Loy | Kamal Haasan,Vishwaroopam (Tamil) [Original Motion Picture Soundtrack],2012,34,0.601,0.439,4,-9.701,0,0.0306,0.865,0.0122,0.107,0.323,127.467,257373,3
0IN08QvwijEZO2lW7SUNCi,Ennoda Raasi,Malaysia Vasudevan | ,Mappillai (Original Motion Picture Soundtrack),1989,45,0.716,0.528,0,-10.519,0,0.405,0.878,0.00478,0.0763,0.942,108.882,269453,3
2PNBLcmRZn83z6MjhYynQC,The Birds and the Bees,Dean Martin | ,(Remember Me) I'm the One That Loves You,1965,48,0.611,0.386,5,-11.921,1,0.0396,0.762,0.0,0.464,0.889,116.125,126907,4
0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,Carrie Underwood | ,Blown Away,2012,65,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991,240133,4
0FRdCV3aprWtmrZz8borYs,Love so High,Cher | ,Living Proof,2001,14,0.636,0.96,11,-4.103,0,0.0541,0.0299,0.0,0.253,0.569,128.99,272960,4
6fvTYueoOuFVWwWbGUqYaK,The One Rose (That's Left In My Heart),Johnny Cash | ,American II: Unchained,1996,22,0.706,0.252,11,-11.459,0,0.0281,0.599,0.00038,0.126,0.138,97.725,146373,3
2eF8pWbiivYsYRpbntYsnc,Signed  Sealed  Delivered (I'm Yours),Stevie Wonder | ,Signed  Sealed And Delivered,1970,80,0.675,0.597,5,-11.329,1,0.0337,0.0534,0.0,0.0986,0.828,108.875,161160,4
4WO2vVZfQiI2VKQhlExMEn,Oru Kadhal,Gangai Amaran | S. P. Balasubrahmanyam,Chinna Thambi Periya Thambi (Original Motion Picture Soundtrack),1987,42,0.437,0.49,3,-8.86,1,0.0325,0.712,0.000163,0.111,0.629,89.373,291920,4
0cIkdVvxT2lalJFH254lYA,Rave Out,Turno | Skepsis,Rave Out,2023,74,0.592,0.882,11,-1.628,1,0.0333,0.081,0.00856,0.773,0.412,87.016,148155,4
3cE5ltZFHmBpiS77itKaOM,Summertime,Kenny Chesney | ,The Road And The Radio,2005,64,0.48,0.928,4,-5.501,1,0.0899,0.169,0.0,0.0479,0.713,167.986,206587,4
5tYMi7qMvBalaKhMsaUPZi,Yaarume Kekkave Illa,D. Imman | S. P. Balasubrahmanyam,Desingu Raja (Original Motion Picture Soundtrack),2013,25,0.712,0.824,5,-4.47,0,0.0651,0.236,0.0,0.147,0.72,119.98,284000,4
7s7P5FlG0LQ0XBxfccAc4t,Makka Kalanguthappa,Mathichiyam Bala | ,Dharmadurai (Original Motion Picture Soundtrack),2016,48,0.831,0.455,10,-6.801,0,0.307,0.395,0.0,0.318,0.406,119.867,243500,4
5PF4oDdNUYcxdbvcwCUcmb,"The Preacher Said  ""Jesus Said"" (with Billy Graham)",Johnny Cash | Billy Graham,Man In Black,1971,29,0.568,0.454,4,-12.355,1,0.0468,0.211,3.39e-06,0.269,0.771,73.328,218480,1
29cngXdFZxEfSvCDmYzIR5,Karpanai Endralum,T. M. Soundararajan | ,Muruga,2011,34,0.575,0.582,4,-6.574,0,0.0347,0.728,6.73e-05,0.233,0.819,98.437,177253,4
4UzGWINkDf0waCRTrwfoDZ,Ennadi Ennadi Oviyame,Tippu | Vishal,Jannal Oram (Original Motion Picture Soundtrack),2013,15,0.478,0.626,0,-7.502,1,0.0886,0.535,2.4e-05,0.377,0.761,159.134,262609,3
2qsA4pQ57MX55u8SHKlaR7,Padayappa Theme Music,A.R. Rahman | ,Padayappa (Original Motion Picture Soundtrack),1999,31,0.686,0.391,2,-11.76,1,0.0745,0.0625,0.853,0.147,0.496,87.953,152467,4
3lXEoPxZMDiMNeE4ea5nct,Where Do You Go,Jessie Murph | ,drowning,2023,65,0.37,0.299,0,-10.836,1,0.0457,0.654,0.000762,0.113,0.0726,173.467,170809,3
0kPeZAyIhIfeZNrtfjJGDB,Bluebird,Miranda Lambert | ,Wildcard,2019,71,0.661,0.633,7,-5.986,1,0.0348,0.038,2.75e-06,0.124,0.613,81.984,209760,4
7hlCWblWSr3JTBCICTSG2s,Kathal Oviyam,Jensy | Ilaiyaraaja,Alaigal Oyvatillai,1981,53,0.521,0.379,2,-12.805,1,0.0321,0.859,0.00161,0.129,0.573,75.152,277640,4
2pPNRO4rx2TViuXXGrDmB6,Venpanju,Vidyasagar | Udit Narayan,Kanden Kadhalai (Original Motion Picture Soundtrack),2009,41,0.83,0.699,9,-4.765,0,0.0368,0.297,0.00592,0.105,0.843,102.017,294493,4
21D0muOMLK4P0jrsAYKLij,Long  Long Way from Home,Foreigner | ,Foreigner (Expanded),1977,55,0.621,0.88,7,-7.213,1,0.043,0.302,0.0,0.17,0.522,128.215,172573,4
7DuBtvEuoYAjuRhtfjfGKf,Yamma Yamma,Thaman S | Sooraj Santhosh,All in All Azhagu Raja (Original Motion Picture Soundtrack),2013,38,0.499,0.789,7,-8.127,0,0.136,0.724,0.0073,0.0657,0.915,149.977,268120,4
2bF3N5tjmzYC2eIpsdbZZJ,Chiku Chiku Boom Boom,D. Imman | Keerthi Sagathia,Masilamani (Original Motion Picture Soundtrack),2009,44,0.853,0.988,2,-3.164,1,0.151,0.45,0.0,0.0771,0.881,145.022,284413,4
1FEQqp99xeDhPOyio58L2N,Diya,Tamila Gagan | ,Diya,2023,62,0.128,0.00882,11,-32.634,1,0.0383,0.963,0.991,0.109,0.0326,86.229,143125,3
51ZN0MyxxJ0VmCN2Hlscfw,"Abhi Toh Party Shuru Hui Hai (From ""Khoobsurat"")",Badshah | Aastha,Badshah Party Hits,2020,58,0.806,0.815,3,-5.373,0,0.0599,0.0081,2.35e-05,0.586,0.678,129.998,179912,4
6mmGbsCqf5e8vxv1WodYIG,Yathe Yathe,G. V. Prakash | ,Aadukalam (Original Motion Picture Soundtrack),2010,68,0.448,0.607,9,-4.606,0,0.0611,0.791,0.0,0.0888,0.484,139.509,344360,4
6Vp4D3Sol9en197r99a78C,Hundred Dollar Bill,Hill Country Revival | ,Hundred Dollar Bill,2020,30,0.596,0.678,7,-4.582,1,0.0339,0.0906,0.000457,0.0716,0.344,118.052,223807,4
6bgSd1otLGvjCHzM381xXB,Bharathikku,S. P. Balasubrahmanyam | ,Priyamudan (Original Motion Picture Soundtrack),2013,48,0.735,0.723,10,-8.657,0,0.0417,0.0271,0.00299,0.164,0.679,94.949,320392,4
33GkcZ89Aj254FaJoFwCl9,Cool Yule,Louis Armstrong | The Commanders,Louis Wishes You a Cool Yule,2022,51,0.568,0.505,0,-8.041,1,0.128,0.676,1.67e-05,0.516,0.692,149.439,176699,4
5y3JAm9YCJw6UaeuSHC737,I Saw Three Ships,Nat King Cole | ,The Christmas Song (Expanded Edition),1962,49,0.659,0.222,5,-13.84,1,0.0546,0.955,0.0,0.173,0.733,77.909,87867,4
1KhrAWvLIjRlQIJtSTgvsi,Would You Go With Me,Josh Turner | ,Your Man,2006,72,0.605,0.864,6,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918,228187,4
7HuBDWi18s4aJM8UFnNheH,King Of My Heart,Taylor Swift | ,reputation,2017,80,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,214320,4
7c015dXUtEaob2JItN5aVi,Angel,Aknna | ,Angel,2022,32,0.65,0.618,6,-9.54,0,0.12,0.28,6.55e-05,0.0771,0.0931,179.954,229578,4
4haHYLLF7qjZC3sovqHIyr,(Seemingly) Nonstop July,a-ha | ,East of the Sun  West of the Moon,1990,23,0.521,0.117,10,-21.06,1,0.0332,0.888,0.0706,0.079,0.192,88.058,178400,4
0ERv44yTvPI3NAsdQTHAIS,Ya Man Ain't Me,Chris Brown | ,Chris Brown (Expanded Edition),2005,52,0.806,0.571,10,-5.986,1,0.0397,0.00393,0.0,0.34,0.722,124.1,214800,4
4yFeIf8l5kMPa2D4v7kl0G,Kutti Pisase,G. V. Prakash | Silambarasan TR,Kaalai (Original Motion Picture Soundtrack),2008,59,0.708,0.947,4,-2.461,0,0.279,0.553,0.003,0.267,0.798,170.012,337200,4
4lQtXYLCmFTxSaO2FSX88J,hating on the club,Ken the Rapper | ,CAUTION (Expanded Edition),2021,61,0.778,0.651,0,-7.881,1,0.0562,0.0161,4.5e-06,0.0718,0.953,120.026,264023,4
2ySjI0ZtA0aZJkJvtUclTc,Katru Kuthirayile,Sujatha | ,Kaadhalan,2014,43,0.293,0.249,4,-10.765,1,0.028,0.876,0.001,0.24,0.144,97.115,92160,1
2T3i0zEma9oEZMENvnc1vG,Make Yours a Happy Home,Gladys Knight & The Pips | ,Claudine (Original Soundtrack),1974,39,0.691,0.668,1,-7.644,0,0.0317,0.396,7.83e-06,0.0649,0.936,120.033,273133,4
